steps,date,interval
0,11/21/12,240
0,11/21/12,245
0,11/21/12,250
0,11/21/12,255
0,11/21/12,300
0,11/21/12,305
0,11/21/12,310
0,11/21/12,315
0,11/21/12,320
0,11/21/12,325
0,11/21/12,330
0,11/21/12,335
0,11/21/12,340
0,11/21/12,345
0,11/21/12,350
0,11/21/12,355
0,11/21/12,400
0,11/21/12,405
0,11/21/12,410
0,11/21/12,415
0,11/21/12,420
0,11/21/12,425
0,11/21/12,430
0,11/21/12,435
0,11/21/12,440
0,11/21/12,445
0,11/21/12,450
0,11/21/12,455
0,11/21/12,500
0,11/21/12,505
0,11/21/12,510
0,11/21/12,515
0,11/21/12,520
0,11/21/12,525
0,11/21/12,530
0,11/21/12,535
0,11/21/12,540
0,11/21/12,545
0,11/21/12,550
0,11/21/12,555
0,11/21/12,600
0,11/21/12,605
0,11/21/12,610
0,11/21/12,615
0,11/21/12,620
0,11/21/12,625
0,11/21/12,630
0,11/21/12,635
0,11/21/12,640
0,11/21/12,645
60,11/21/12,650
31,11/21/12,655
23,11/21/12,700
22,11/21/12,705
114,11/21/12,710
327,11/21/12,715
53,11/21/12,720
16,11/21/12,725
39,11/21/12,730
73,11/21/12,735
37,11/21/12,740
98,11/21/12,745
277,11/21/12,750
503,11/21/12,755
693,11/21/12,800
522,11/21/12,805
418,11/21/12,810
679,11/21/12,815
736,11/21/12,820
733,11/21/12,825
758,11/21/12,830
755,11/21/12,835
659,11/21/12,840
187,11/21/12,845
14,11/21/12,850
734,11/21/12,855
269,11/21/12,900
31,11/21/12,905
15,11/21/12,910
0,11/21/12,915
0,11/21/12,920
0,11/21/12,925
37,11/21/12,930
111,11/21/12,935
0,11/21/12,940
0,11/21/12,945
0,11/21/12,950
45,11/21/12,955
0,11/21/12,1000
0,11/21/12,1005
0,11/21/12,1010
0,11/21/12,1015
0,11/21/12,1020
0,11/21/12,1025
0,11/21/12,1030
0,11/21/12,1035
0,11/21/12,1040
0,11/21/12,1045
0,11/21/12,1050
0,11/21/12,1055
0,11/21/12,1100
0,11/21/12,1105
0,11/21/12,1110
0,11/21/12,1115
0,11/21/12,1120
0,11/21/12,1125
0,11/21/12,1130
0,11/21/12,1135
0,11/21/12,1140
0,11/21/12,1145
0,11/21/12,1150
0,11/21/12,1155
0,11/21/12,1200
0,11/21/12,1205
0,11/21/12,1210
0,11/21/12,1215
0,11/21/12,1220
28,11/21/12,1225
81,11/21/12,1230
60,11/21/12,1235
0,11/21/12,1240
0,11/21/12,1245
0,11/21/12,1250
7,11/21/12,1255
0,11/21/12,1300
0,11/21/12,1305
0,11/21/12,1310
0,11/21/12,1315
0,11/21/12,1320
0,11/21/12,1325
0,11/21/12,1330
0,11/21/12,1335
0,11/21/12,1340
0,11/21/12,1345
0,11/21/12,1350
0,11/21/12,1355
0,11/21/12,1400
0,11/21/12,1405
0,11/21/12,1410
0,11/21/12,1415
0,11/21/12,1420
0,11/21/12,1425
79,11/21/12,1430
22,11/21/12,1435
8,11/21/12,1440
0,11/21/12,1445
0,11/21/12,1450
0,11/21/12,1455
0,11/21/12,1500
42,11/21/12,1505
18,11/21/12,1510
0,11/21/12,1515
35,11/21/12,1520
50,11/21/12,1525
51,11/21/12,1530
0,11/21/12,1535
0,11/21/12,1540
0,11/21/12,1545
0,11/21/12,1550
0,11/21/12,1555
0,11/21/12,1600
0,11/21/12,1605
0,11/21/12,1610
0,11/21/12,1615
0,11/21/12,1620
0,11/21/12,1625
0,11/21/12,1630
0,11/21/12,1635
0,11/21/12,1640
0,11/21/12,1645
0,11/21/12,1650
57,11/21/12,1655
30,11/21/12,1700
0,11/21/12,1705
15,11/21/12,1710
142,11/21/12,1715
287,11/21/12,1720
515,11/21/12,1725
412,11/21/12,1730
366,11/21/12,1735
513,11/21/12,1740
397,11/21/12,1745
0,11/21/12,1750
66,11/21/12,1755
0,11/21/12,1800
8,11/21/12,1805
21,11/21/12,1810
43,11/21/12,1815
0,11/21/12,1820
0,11/21/12,1825
0,11/21/12,1830
7,11/21/12,1835
37,11/21/12,1840
101,11/21/12,1845
8,11/21/12,1850
0,11/21/12,1855
65,11/21/12,1900
38,11/21/12,1905
0,11/21/12,1910
0,11/21/12,1915
0,11/21/12,1920
0,11/21/12,1925
0,11/21/12,1930
0,11/21/12,1935
0,11/21/12,1940
0,11/21/12,1945
0,11/21/12,1950
0,11/21/12,1955
0,11/21/12,2000
0,11/21/12,2005
13,11/21/12,2010
20,11/21/12,2015
0,11/21/12,2020
0,11/21/12,2025
0,11/21/12,2030
0,11/21/12,2035
52,11/21/12,2040
0,11/21/12,2045
0,11/21/12,2050
0,11/21/12,2055
24,11/21/12,2100
0,11/21/12,2105
0,11/21/12,2110
0,11/21/12,2115
0,11/21/12,2120
0,11/21/12,2125
0,11/21/12,2130
0,11/21/12,2135
0,11/21/12,2140
0,11/21/12,2145
0,11/21/12,2150
0,11/21/12,2155
0,11/21/12,2200
0,11/21/12,2205
0,11/21/12,2210
0,11/21/12,2215
0,11/21/12,2220
0,11/21/12,2225
0,11/21/12,2230
0,11/21/12,2235
0,11/21/12,2240
0,11/21/12,2245
0,11/21/12,2250
0,11/21/12,2255
0,11/21/12,2300
0,11/21/12,2305
0,11/21/12,2310
0,11/21/12,2315
0,11/21/12,2320
0,11/21/12,2325
0,11/21/12,2330
0,11/21/12,2335
0,11/21/12,2340
0,11/21/12,2345
0,11/21/12,2350
0,11/21/12,2355
0,11/22/12,0
0,11/22/12,5
0,11/22/12,10
0,11/22/12,15
0,11/22/12,20
0,11/22/12,25
0,11/22/12,30
0,11/22/12,35
0,11/22/12,40
0,11/22/12,45
0,11/22/12,50
0,11/22/12,55
0,11/22/12,100
0,11/22/12,105
0,11/22/12,110
0,11/22/12,115
0,11/22/12,120
0,11/22/12,125
0,11/22/12,130
0,11/22/12,135
0,11/22/12,140
0,11/22/12,145
0,11/22/12,150
0,11/22/12,155
0,11/22/12,200
0,11/22/12,205
0,11/22/12,210
0,11/22/12,215
0,11/22/12,220
0,11/22/12,225
0,11/22/12,230
0,11/22/12,235
0,11/22/12,240
0,11/22/12,245
0,11/22/12,250
0,11/22/12,255
0,11/22/12,300
0,11/22/12,305
0,11/22/12,310
0,11/22/12,315
0,11/22/12,320
0,11/22/12,325
0,11/22/12,330
0,11/22/12,335
0,11/22/12,340
0,11/22/12,345
0,11/22/12,350
0,11/22/12,355
0,11/22/12,400
0,11/22/12,405
0,11/22/12,410
0,11/22/12,415
0,11/22/12,420
0,11/22/12,425
0,11/22/12,430
0,11/22/12,435
0,11/22/12,440
0,11/22/12,445
0,11/22/12,450
0,11/22/12,455
0,11/22/12,500
0,11/22/12,505
0,11/22/12,510
0,11/22/12,515
0,11/22/12,520
0,11/22/12,525
0,11/22/12,530
0,11/22/12,535
0,11/22/12,540
0,11/22/12,545
0,11/22/12,550
0,11/22/12,555
0,11/22/12,600
0,11/22/12,605
0,11/22/12,610
0,11/22/12,615
0,11/22/12,620
0,11/22/12,625
0,11/22/12,630
0,11/22/12,635
46,11/22/12,640
9,11/22/12,645
36,11/22/12,650
107,11/22/12,655
0,11/22/12,700
0,11/22/12,705
44,11/22/12,710
20,11/22/12,715
60,11/22/12,720
33,11/22/12,725
4,11/22/12,730
0,11/22/12,735
15,11/22/12,740
21,11/22/12,745
40,11/22/12,750
1,11/22/12,755
7,11/22/12,800
159,11/22/12,805
39,11/22/12,810
0,11/22/12,815
13,11/22/12,820
8,11/22/12,825
94,11/22/12,830
78,11/22/12,835
266,11/22/12,840
362,11/22/12,845
478,11/22/12,850
528,11/22/12,855
499,11/22/12,900
513,11/22/12,905
523,11/22/12,910
469,11/22/12,915
517,11/22/12,920
544,11/22/12,925
64,11/22/12,930
0,11/22/12,935
0,11/22/12,940
53,11/22/12,945
158,11/22/12,950
0,11/22/12,955
0,11/22/12,1000
0,11/22/12,1005
0,11/22/12,1010
0,11/22/12,1015
0,11/22/12,1020
16,11/22/12,1025
56,11/22/12,1030
0,11/22/12,1035
0,11/22/12,1040
43,11/22/12,1045
40,11/22/12,1050
143,11/22/12,1055
202,11/22/12,1100
281,11/22/12,1105
27,11/22/12,1110
70,11/22/12,1115
106,11/22/12,1120
107,11/22/12,1125
5,11/22/12,1130
0,11/22/12,1135
15,11/22/12,1140
37,11/22/12,1145
139,11/22/12,1150
141,11/22/12,1155
58,11/22/12,1200
47,11/22/12,1205
0,11/22/12,1210
10,11/22/12,1215
32,11/22/12,1220
66,11/22/12,1225
0,11/22/12,1230
0,11/22/12,1235
0,11/22/12,1240
0,11/22/12,1245
0,11/22/12,1250
0,11/22/12,1255
0,11/22/12,1300
0,11/22/12,1305
0,11/22/12,1310
0,11/22/12,1315
0,11/22/12,1320
0,11/22/12,1325
22,11/22/12,1330
0,11/22/12,1335
0,11/22/12,1340
0,11/22/12,1345
51,11/22/12,1350
0,11/22/12,1355
21,11/22/12,1400
35,11/22/12,1405
0,11/22/12,1410
25,11/22/12,1415
26,11/22/12,1420
86,11/22/12,1425
64,11/22/12,1430
22,11/22/12,1435
0,11/22/12,1440
39,11/22/12,1445
15,11/22/12,1450
41,11/22/12,1455
0,11/22/12,1500
0,11/22/12,1505
0,11/22/12,1510
0,11/22/12,1515
0,11/22/12,1520
0,11/22/12,1525
0,11/22/12,1530
291,11/22/12,1535
520,11/22/12,1540
532,11/22/12,1545
504,11/22/12,1550
504,11/22/12,1555
533,11/22/12,1600
522,11/22/12,1605
546,11/22/12,1610
546,11/22/12,1615
541,11/22/12,1620
546,11/22/12,1625
510,11/22/12,1630
468,11/22/12,1635
493,11/22/12,1640
511,11/22/12,1645
142,11/22/12,1650
45,11/22/12,1655
42,11/22/12,1700
71,11/22/12,1705
74,11/22/12,1710
79,11/22/12,1715
201,11/22/12,1720
71,11/22/12,1725
12,11/22/12,1730
0,11/22/12,1735
28,11/22/12,1740
15,11/22/12,1745
0,11/22/12,1750
0,11/22/12,1755
0,11/22/12,1800
10,11/22/12,1805
46,11/22/12,1810
15,11/22/12,1815
32,11/22/12,1820
0,11/22/12,1825
0,11/22/12,1830
44,11/22/12,1835
113,11/22/12,1840
425,11/22/12,1845
468,11/22/12,1850
475,11/22/12,1855
439,11/22/12,1900
484,11/22/12,1905
380,11/22/12,1910
68,11/22/12,1915
65,11/22/12,1920
24,11/22/12,1925
250,11/22/12,1930
567,11/22/12,1935
136,11/22/12,1940
33,11/22/12,1945
0,11/22/12,1950
28,11/22/12,1955
0,11/22/12,2000
0,11/22/12,2005
8,11/22/12,2010
36,11/22/12,2015
0,11/22/12,2020
0,11/22/12,2025
0,11/22/12,2030
0,11/22/12,2035
38,11/22/12,2040
0,11/22/12,2045
0,11/22/12,2050
0,11/22/12,2055
0,11/22/12,2100
0,11/22/12,2105
0,11/22/12,2110
0,11/22/12,2115
0,11/22/12,2120
0,11/22/12,2125
0,11/22/12,2130
0,11/22/12,2135
0,11/22/12,2140
0,11/22/12,2145
0,11/22/12,2150
0,11/22/12,2155
0,11/22/12,2200
0,11/22/12,2205
0,11/22/12,2210
0,11/22/12,2215
0,11/22/12,2220
0,11/22/12,2225
0,11/22/12,2230
0,11/22/12,2235
0,11/22/12,2240
0,11/22/12,2245
0,11/22/12,2250
0,11/22/12,2255
0,11/22/12,2300
0,11/22/12,2305
0,11/22/12,2310
0,11/22/12,2315
0,11/22/12,2320
0,11/22/12,2325
0,11/22/12,2330
0,11/22/12,2335
0,11/22/12,2340
0,11/22/12,2345
0,11/22/12,2350
0,11/22/12,2355
0,11/23/12,0
0,11/23/12,5
0,11/23/12,10
0,11/23/12,15
0,11/23/12,20
0,11/23/12,25
0,11/23/12,30
0,11/23/12,35
0,11/23/12,40
0,11/23/12,45
0,11/23/12,50
0,11/23/12,55
0,11/23/12,100
0,11/23/12,105
0,11/23/12,110
0,11/23/12,115
0,11/23/12,120
0,11/23/12,125
0,11/23/12,130
0,11/23/12,135
0,11/23/12,140
0,11/23/12,145
0,11/23/12,150
0,11/23/12,155
0,11/23/12,200
0,11/23/12,205
0,11/23/12,210
0,11/23/12,215
0,11/23/12,220
0,11/23/12,225
0,11/23/12,230
0,11/23/12,235
0,11/23/12,240
0,11/23/12,245
0,11/23/12,250
0,11/23/12,255
0,11/23/12,300
0,11/23/12,305
0,11/23/12,310
0,11/23/12,315
0,11/23/12,320
0,11/23/12,325
0,11/23/12,330
0,11/23/12,335
0,11/23/12,340
0,11/23/12,345
0,11/23/12,350
0,11/23/12,355
0,11/23/12,400
0,11/23/12,405
0,11/23/12,410
0,11/23/12,415
0,11/23/12,420
0,11/23/12,425
0,11/23/12,430
0,11/23/12,435
0,11/23/12,440
0,11/23/12,445
0,11/23/12,450
0,11/23/12,455
0,11/23/12,500
0,11/23/12,505
0,11/23/12,510
0,11/23/12,515
0,11/23/12,520
0,11/23/12,525
0,11/23/12,530
0,11/23/12,535
0,11/23/12,540
0,11/23/12,545
0,11/23/12,550
0,11/23/12,555
0,11/23/12,600
0,11/23/12,605
0,11/23/12,610
0,11/23/12,615
0,11/23/12,620
0,11/23/12,625
0,11/23/12,630
0,11/23/12,635
0,11/23/12,640
0,11/23/12,645
0,11/23/12,650
0,11/23/12,655
0,11/23/12,700
0,11/23/12,705
0,11/23/12,710
0,11/23/12,715
0,11/23/12,720
0,11/23/12,725
0,11/23/12,730
0,11/23/12,735
0,11/23/12,740
0,11/23/12,745
0,11/23/12,750
0,11/23/12,755
0,11/23/12,800
0,11/23/12,805
0,11/23/12,810
0,11/23/12,815
0,11/23/12,820
0,11/23/12,825
0,11/23/12,830
0,11/23/12,835
0,11/23/12,840
0,11/23/12,845
0,11/23/12,850
0,11/23/12,855
0,11/23/12,900
0,11/23/12,905
0,11/23/12,910
0,11/23/12,915
0,11/23/12,920
0,11/23/12,925
0,11/23/12,930
0,11/23/12,935
0,11/23/12,940
0,11/23/12,945
0,11/23/12,950
0,11/23/12,955
0,11/23/12,1000
0,11/23/12,1005
0,11/23/12,1010
0,11/23/12,1015
0,11/23/12,1020
97,11/23/12,1025
17,11/23/12,1030
0,11/23/12,1035
0,11/23/12,1040
0,11/23/12,1045
0,11/23/12,1050
0,11/23/12,1055
15,11/23/12,1100
0,11/23/12,1105
0,11/23/12,1110
0,11/23/12,1115
0,11/23/12,1120
55,11/23/12,1125
29,11/23/12,1130
35,11/23/12,1135
0,11/23/12,1140
8,11/23/12,1145
30,11/23/12,1150
59,11/23/12,1155
0,11/23/12,1200
0,11/23/12,1205
0,11/23/12,1210
0,11/23/12,1215
0,11/23/12,1220
0,11/23/12,1225
62,11/23/12,1230
306,11/23/12,1235
435,11/23/12,1240
521,11/23/12,1245
505,11/23/12,1250
533,11/23/12,1255
441,11/23/12,1300
526,11/23/12,1305
395,11/23/12,1310
404,11/23/12,1315
343,11/23/12,1320
174,11/23/12,1325
324,11/23/12,1330
274,11/23/12,1335
489,11/23/12,1340
463,11/23/12,1345
444,11/23/12,1350
454,11/23/12,1355
421,11/23/12,1400
511,11/23/12,1405
216,11/23/12,1410
34,11/23/12,1415
9,11/23/12,1420
50,11/23/12,1425
119,11/23/12,1430
0,11/23/12,1435
21,11/23/12,1440
63,11/23/12,1445
529,11/23/12,1450
662,11/23/12,1455
577,11/23/12,1500
523,11/23/12,1505
710,11/23/12,1510
742,11/23/12,1515
760,11/23/12,1520
744,11/23/12,1525
760,11/23/12,1530
758,11/23/12,1535
730,11/23/12,1540
482,11/23/12,1545
245,11/23/12,1550
23,11/23/12,1555
0,11/23/12,1600
35,11/23/12,1605
22,11/23/12,1610
0,11/23/12,1615
0,11/23/12,1620
0,11/23/12,1625
0,11/23/12,1630
0,11/23/12,1635
19,11/23/12,1640
16,11/23/12,1645
18,11/23/12,1650
29,11/23/12,1655
23,11/23/12,1700
0,11/23/12,1705
0,11/23/12,1710
49,11/23/12,1715
31,11/23/12,1720
56,11/23/12,1725
43,11/23/12,1730
377,11/23/12,1735
107,11/23/12,1740
0,11/23/12,1745
0,11/23/12,1750
0,11/23/12,1755
0,11/23/12,1800
0,11/23/12,1805
0,11/23/12,1810
12,11/23/12,1815
294,11/23/12,1820
396,11/23/12,1825
446,11/23/12,1830
435,11/23/12,1835
434,11/23/12,1840
462,11/23/12,1845
252,11/23/12,1850
23,11/23/12,1855
16,11/23/12,1900
0,11/23/12,1905
10,11/23/12,1910
31,11/23/12,1915
71,11/23/12,1920
0,11/23/12,1925
0,11/23/12,1930
29,11/23/12,1935
50,11/23/12,1940
0,11/23/12,1945
49,11/23/12,1950
24,11/23/12,1955
0,11/23/12,2000
0,11/23/12,2005
0,11/23/12,2010
0,11/23/12,2015
44,11/23/12,2020
19,11/23/12,2025
0,11/23/12,2030
0,11/23/12,2035
0,11/23/12,2040
0,11/23/12,2045
0,11/23/12,2050
0,11/23/12,2055
0,11/23/12,2100
0,11/23/12,2105
87,11/23/12,2110
58,11/23/12,2115
0,11/23/12,2120
0,11/23/12,2125
0,11/23/12,2130
0,11/23/12,2135
0,11/23/12,2140
0,11/23/12,2145
0,11/23/12,2150
0,11/23/12,2155
0,11/23/12,2200
0,11/23/12,2205
0,11/23/12,2210
0,11/23/12,2215
0,11/23/12,2220
0,11/23/12,2225
0,11/23/12,2230
0,11/23/12,2235
0,11/23/12,2240
0,11/23/12,2245
0,11/23/12,2250
0,11/23/12,2255
0,11/23/12,2300
0,11/23/12,2305
0,11/23/12,2310
0,11/23/12,2315
0,11/23/12,2320
0,11/23/12,2325
0,11/23/12,2330
0,11/23/12,2335
0,11/23/12,2340
0,11/23/12,2345
0,11/23/12,2350
0,11/23/12,2355
0,11/24/12,0
0,11/24/12,5
0,11/24/12,10
0,11/24/12,15
0,11/24/12,20
0,11/24/12,25
0,11/24/12,30
0,11/24/12,35
0,11/24/12,40
0,11/24/12,45
0,11/24/12,50
0,11/24/12,55
0,11/24/12,100
0,11/24/12,105
0,11/24/12,110
0,11/24/12,115
0,11/24/12,120
0,11/24/12,125
0,11/24/12,130
0,11/24/12,135
0,11/24/12,140
0,11/24/12,145
0,11/24/12,150
0,11/24/12,155
0,11/24/12,200
0,11/24/12,205
0,11/24/12,210
0,11/24/12,215
0,11/24/12,220
0,11/24/12,225
0,11/24/12,230
0,11/24/12,235
0,11/24/12,240
0,11/24/12,245
0,11/24/12,250
0,11/24/12,255
0,11/24/12,300
0,11/24/12,305
0,11/24/12,310
0,11/24/12,315
0,11/24/12,320
0,11/24/12,325
0,11/24/12,330
0,11/24/12,335
0,11/24/12,340
0,11/24/12,345
0,11/24/12,350
0,11/24/12,355
0,11/24/12,400
0,11/24/12,405
0,11/24/12,410
0,11/24/12,415
0,11/24/12,420
0,11/24/12,425
0,11/24/12,430
0,11/24/12,435
0,11/24/12,440
0,11/24/12,445
0,11/24/12,450
0,11/24/12,455
0,11/24/12,500
0,11/24/12,505
0,11/24/12,510
0,11/24/12,515
0,11/24/12,520
0,11/24/12,525
0,11/24/12,530
0,11/24/12,535
0,11/24/12,540
18,11/24/12,545
44,11/24/12,550
6,11/24/12,555
0,11/24/12,600
0,11/24/12,605
0,11/24/12,610
0,11/24/12,615
0,11/24/12,620
0,11/24/12,625
0,11/24/12,630
0,11/24/12,635
0,11/24/12,640
0,11/24/12,645
0,11/24/12,650
0,11/24/12,655
0,11/24/12,700
0,11/24/12,705
0,11/24/12,710
0,11/24/12,715
0,11/24/12,720
0,11/24/12,725
0,11/24/12,730
0,11/24/12,735
0,11/24/12,740
0,11/24/12,745
0,11/24/12,750
0,11/24/12,755
0,11/24/12,800
0,11/24/12,805
0,11/24/12,810
28,11/24/12,815
46,11/24/12,820
85,11/24/12,825
0,11/24/12,830
253,11/24/12,835
139,11/24/12,840
112,11/24/12,845
0,11/24/12,850
55,11/24/12,855
0,11/24/12,900
0,11/24/12,905
0,11/24/12,910
0,11/24/12,915
0,11/24/12,920
69,11/24/12,925
41,11/24/12,930
0,11/24/12,935
0,11/24/12,940
0,11/24/12,945
0,11/24/12,950
0,11/24/12,955
0,11/24/12,1000
0,11/24/12,1005
34,11/24/12,1010
57,11/24/12,1015
0,11/24/12,1020
0,11/24/12,1025
0,11/24/12,1030
0,11/24/12,1035
0,11/24/12,1040
0,11/24/12,1045
0,11/24/12,1050
0,11/24/12,1055
0,11/24/12,1100
0,11/24/12,1105
0,11/24/12,1110
0,11/24/12,1115
0,11/24/12,1120
0,11/24/12,1125
0,11/24/12,1130
0,11/24/12,1135
0,11/24/12,1140
0,11/24/12,1145
0,11/24/12,1150
0,11/24/12,1155
0,11/24/12,1200
0,11/24/12,1205
0,11/24/12,1210
40,11/24/12,1215
38,11/24/12,1220
0,11/24/12,1225
17,11/24/12,1230
32,11/24/12,1235
0,11/24/12,1240
0,11/24/12,1245
0,11/24/12,1250
0,11/24/12,1255
0,11/24/12,1300
0,11/24/12,1305
0,11/24/12,1310
0,11/24/12,1315
0,11/24/12,1320
0,11/24/12,1325
0,11/24/12,1330
0,11/24/12,1335
0,11/24/12,1340
39,11/24/12,1345
31,11/24/12,1350
57,11/24/12,1355
15,11/24/12,1400
92,11/24/12,1405
45,11/24/12,1410
10,11/24/12,1415
378,11/24/12,1420
425,11/24/12,1425
377,11/24/12,1430
374,11/24/12,1435
168,11/24/12,1440
110,11/24/12,1445
110,11/24/12,1450
360,11/24/12,1455
9,11/24/12,1500
77,11/24/12,1505
49,11/24/12,1510
17,11/24/12,1515
11,11/24/12,1520
122,11/24/12,1525
389,11/24/12,1530
715,11/24/12,1535
316,11/24/12,1540
522,11/24/12,1545
759,11/24/12,1550
769,11/24/12,1555
785,11/24/12,1600
768,11/24/12,1605
765,11/24/12,1610
752,11/24/12,1615
758,11/24/12,1620
755,11/24/12,1625
172,11/24/12,1630
0,11/24/12,1635
63,11/24/12,1640
58,11/24/12,1645
88,11/24/12,1650
0,11/24/12,1655
30,11/24/12,1700
8,11/24/12,1705
17,11/24/12,1710
37,11/24/12,1715
68,11/24/12,1720
115,11/24/12,1725
0,11/24/12,1730
41,11/24/12,1735
68,11/24/12,1740
0,11/24/12,1745
0,11/24/12,1750
102,11/24/12,1755
293,11/24/12,1800
185,11/24/12,1805
223,11/24/12,1810
231,11/24/12,1815
0,11/24/12,1820
0,11/24/12,1825
103,11/24/12,1830
0,11/24/12,1835
0,11/24/12,1840
15,11/24/12,1845
0,11/24/12,1850
38,11/24/12,1855
0,11/24/12,1900
12,11/24/12,1905
31,11/24/12,1910
16,11/24/12,1915
46,11/24/12,1920
26,11/24/12,1925
0,11/24/12,1930
0,11/24/12,1935
0,11/24/12,1940
0,11/24/12,1945
0,11/24/12,1950
0,11/24/12,1955
0,11/24/12,2000
0,11/24/12,2005
0,11/24/12,2010
0,11/24/12,2015
0,11/24/12,2020
0,11/24/12,2025
0,11/24/12,2030
0,11/24/12,2035
0,11/24/12,2040
0,11/24/12,2045
0,11/24/12,2050
0,11/24/12,2055
0,11/24/12,2100
15,11/24/12,2105
47,11/24/12,2110
103,11/24/12,2115
76,11/24/12,2120
46,11/24/12,2125
62,11/24/12,2130
0,11/24/12,2135
0,11/24/12,2140
0,11/24/12,2145
0,11/24/12,2150
0,11/24/12,2155
0,11/24/12,2200
0,11/24/12,2205
0,11/24/12,2210
0,11/24/12,2215
0,11/24/12,2220
0,11/24/12,2225
0,11/24/12,2230
0,11/24/12,2235
0,11/24/12,2240
0,11/24/12,2245
0,11/24/12,2250
0,11/24/12,2255
0,11/24/12,2300
0,11/24/12,2305
0,11/24/12,2310
0,11/24/12,2315
0,11/24/12,2320
0,11/24/12,2325
0,11/24/12,2330
0,11/24/12,2335
0,11/24/12,2340
0,11/24/12,2345
0,11/24/12,2350
0,11/24/12,2355
0,11/25/12,0
0,11/25/12,5
0,11/25/12,10
0,11/25/12,15
0,11/25/12,20
0,11/25/12,25
0,11/25/12,30
0,11/25/12,35
0,11/25/12,40
0,11/25/12,45
0,11/25/12,50
0,11/25/12,55
0,11/25/12,100
0,11/25/12,105
0,11/25/12,110
0,11/25/12,115
0,11/25/12,120
0,11/25/12,125
0,11/25/12,130
0,11/25/12,135
0,11/25/12,140
0,11/25/12,145
0,11/25/12,150
0,11/25/12,155
0,11/25/12,200
0,11/25/12,205
0,11/25/12,210
0,11/25/12,215
0,11/25/12,220
0,11/25/12,225
0,11/25/12,230
0,11/25/12,235
0,11/25/12,240
0,11/25/12,245
0,11/25/12,250
0,11/25/12,255
0,11/25/12,300
0,11/25/12,305
0,11/25/12,310
0,11/25/12,315
0,11/25/12,320
0,11/25/12,325
0,11/25/12,330
0,11/25/12,335
0,11/25/12,340
0,11/25/12,345
0,11/25/12,350
0,11/25/12,355
0,11/25/12,400
0,11/25/12,405
0,11/25/12,410
0,11/25/12,415
0,11/25/12,420
0,11/25/12,425
0,11/25/12,430
0,11/25/12,435
0,11/25/12,440
0,11/25/12,445
0,11/25/12,450
0,11/25/12,455
0,11/25/12,500
0,11/25/12,505
0,11/25/12,510
0,11/25/12,515
0,11/25/12,520
0,11/25/12,525
0,11/25/12,530
0,11/25/12,535
0,11/25/12,540
0,11/25/12,545
0,11/25/12,550
0,11/25/12,555
0,11/25/12,600
0,11/25/12,605
0,11/25/12,610
0,11/25/12,615
0,11/25/12,620
0,11/25/12,625
0,11/25/12,630
0,11/25/12,635
0,11/25/12,640
85,11/25/12,645
22,11/25/12,650
0,11/25/12,655
67,11/25/12,700
29,11/25/12,705
17,11/25/12,710
0,11/25/12,715
0,11/25/12,720
0,11/25/12,725
0,11/25/12,730
0,11/25/12,735
105,11/25/12,740
153,11/25/12,745
111,11/25/12,750
26,11/25/12,755
32,11/25/12,800
24,11/25/12,805
97,11/25/12,810
70,11/25/12,815
107,11/25/12,820
18,11/25/12,825
37,11/25/12,830
0,11/25/12,835
0,11/25/12,840
0,11/25/12,845
19,11/25/12,850
108,11/25/12,855
62,11/25/12,900
0,11/25/12,905
49,11/25/12,910
190,11/25/12,915
0,11/25/12,920
0,11/25/12,925
0,11/25/12,930
0,11/25/12,935
0,11/25/12,940
0,11/25/12,945
0,11/25/12,950
0,11/25/12,955
0,11/25/12,1000
0,11/25/12,1005
0,11/25/12,1010
0,11/25/12,1015
20,11/25/12,1020
444,11/25/12,1025
377,11/25/12,1030
551,11/25/12,1035
364,11/25/12,1040
361,11/25/12,1045
331,11/25/12,1050
332,11/25/12,1055
286,11/25/12,1100
320,11/25/12,1105
301,11/25/12,1110
275,11/25/12,1115
319,11/25/12,1120
97,11/25/12,1125
163,11/25/12,1130
244,11/25/12,1135
119,11/25/12,1140
176,11/25/12,1145
83,11/25/12,1150
371,11/25/12,1155
388,11/25/12,1200
458,11/25/12,1205
456,11/25/12,1210
356,11/25/12,1215
0,11/25/12,1220
0,11/25/12,1225
0,11/25/12,1230
0,11/25/12,1235
0,11/25/12,1240
0,11/25/12,1245
0,11/25/12,1250
0,11/25/12,1255
0,11/25/12,1300
0,11/25/12,1305
0,11/25/12,1310
0,11/25/12,1315
0,11/25/12,1320
106,11/25/12,1325
74,11/25/12,1330
33,11/25/12,1335
286,11/25/12,1340
393,11/25/12,1345
85,11/25/12,1350
0,11/25/12,1355
0,11/25/12,1400
0,11/25/12,1405
0,11/25/12,1410
20,11/25/12,1415
0,11/25/12,1420
0,11/25/12,1425
0,11/25/12,1430
0,11/25/12,1435
0,11/25/12,1440
65,11/25/12,1445
0,11/25/12,1450
0,11/25/12,1455
0,11/25/12,1500
60,11/25/12,1505
0,11/25/12,1510
98,11/25/12,1515
0,11/25/12,1520
66,11/25/12,1525
0,11/25/12,1530
0,11/25/12,1535
0,11/25/12,1540
0,11/25/12,1545
0,11/25/12,1550
0,11/25/12,1555
0,11/25/12,1600
0,11/25/12,1605
0,11/25/12,1610
0,11/25/12,1615
0,11/25/12,1620
0,11/25/12,1625
0,11/25/12,1630
0,11/25/12,1635
62,11/25/12,1640
34,11/25/12,1645
190,11/25/12,1650
